      x      |      eta     |      t       |      Hp      |    dHp/dx    |   ddHp/ddx   |      Chi     |      d_A     |      d_L     | Sum_Dens_Params |    Omega_B   |   Omega_CDM  | Omega_Lambda |  Omega_gamma |   Omega_Nu   |   Omega_K    
    -4.58859 |  5.07688e+25 |  5.39784e+14 |  1.22983e-17 |            0 |            0 |  3.96155e+26 |  4.02778e+24 |   3.8964e+28 |               1 |     0.153296 |     0.818598 |  2.20052e-06 |    0.0166122 |    0.0114918 |            0 
    -4.57658 |  5.10625e+25 |  5.49805e+14 |  1.22226e-17 |            0 |            0 |  3.95861e+26 |  4.07343e+24 |  3.84702e+28 |               1 |     0.153347 |     0.818873 |  2.28203e-06 |    0.0164194 |    0.0113584 |            0 
    -4.56456 |  5.13581e+25 |   5.6001e+14 |  1.21474e-17 |            0 |            0 |  3.95565e+26 |  4.11958e+24 |  3.79825e+28 |               1 |     0.153398 |     0.819145 |  2.36655e-06 |    0.0162287 |    0.0112265 |            0 
    -4.55255 |  5.16554e+25 |  5.70402e+14 |  1.20727e-17 |            0 |            0 |  3.95268e+26 |  4.16623e+24 |  3.75008e+28 |               1 |     0.153448 |     0.819413 |  2.45419e-06 |    0.0160402 |    0.0110961 |            0 
    -4.54054 |  5.19547e+25 |  5.80986e+14 |  1.19984e-17 |            0 |            0 |  3.94969e+26 |  4.21338e+24 |  3.70249e+28 |               1 |     0.153498 |     0.819679 |  2.54506e-06 |    0.0158538 |    0.0109672 |            0 
    -4.52853 |  5.22557e+25 |  5.91763e+14 |  1.19247e-17 |            0 |            0 |  3.94668e+26 |  4.26105e+24 |   3.6555e+28 |               1 |     0.153547 |     0.819941 |   2.6393e-06 |    0.0156695 |    0.0108397 |            0 
    -4.51652 |  5.25586e+25 |  6.02739e+14 |  1.18514e-17 |            0 |            0 |  3.94365e+26 |  4.30923e+24 |  3.60908e+28 |               1 |     0.153596 |     0.820201 |  2.73701e-06 |    0.0154873 |    0.0107137 |            0 
     -4.5045 |  5.28634e+25 |  6.13916e+14 |  1.17786e-17 |            0 |            0 |   3.9406e+26 |  4.35794e+24 |  3.56323e+28 |               1 |     0.153644 |     0.820457 |  2.83832e-06 |    0.0153072 |     0.010589 |            0 
    -4.49249 |  5.31701e+25 |  6.25297e+14 |  1.17062e-17 |            0 |            0 |  3.93753e+26 |  4.40717e+24 |  3.51794e+28 |               1 |     0.153691 |     0.820711 |  2.94338e-06 |    0.0151291 |    0.0104658 |            0 
    -4.48048 |  5.34787e+25 |  6.36888e+14 |  1.16344e-17 |            0 |            0 |  3.93445e+26 |  4.45693e+24 |  3.47321e+28 |               1 |     0.153738 |     0.820962 |  3.05231e-06 |     0.014953 |     0.010344 |            0 
    -4.46847 |  5.37892e+25 |   6.4869e+14 |  1.15629e-17 |            0 |            0 |  3.93134e+26 |  4.50723e+24 |  3.42904e+28 |               1 |     0.153785 |      0.82121 |  3.16527e-06 |    0.0147789 |    0.0102236 |            0 
    -4.45646 |  5.41016e+25 |  6.60708e+14 |   1.1492e-17 |            0 |            0 |  3.92822e+26 |  4.55807e+24 |   3.3854e+28 |               1 |      0.15383 |     0.821455 |  3.28239e-06 |    0.0146068 |    0.0101046 |            0 
    -4.44444 |  5.44159e+25 |  6.72947e+14 |  1.14215e-17 |            0 |            0 |  3.92507e+26 |  4.60946e+24 |   3.3423e+28 |               1 |     0.153876 |     0.821697 |  3.40384e-06 |    0.0144367 |   0.00998686 |            0 
    -4.43243 |  5.47321e+25 |   6.8541e+14 |  1.13514e-17 |            0 |            0 |  3.92191e+26 |  4.66141e+24 |  3.29973e+28 |               1 |     0.153921 |     0.821937 |  3.52976e-06 |    0.0142685 |   0.00987049 |            0 
    -4.42042 |  5.50504e+25 |  6.98102e+14 |  1.12818e-17 |            0 |            0 |  3.91873e+26 |  4.71391e+24 |  3.25769e+28 |               1 |     0.153965 |     0.822174 |  3.66034e-06 |    0.0141022 |   0.00975544 |            0 
    -4.40841 |  5.53705e+25 |  7.11027e+14 |  1.12127e-17 |            0 |            0 |  3.91553e+26 |  4.76698e+24 |  3.21616e+28 |               1 |     0.154009 |     0.822408 |  3.79573e-06 |    0.0139378 |   0.00964171 |            0 
     -4.3964 |  5.56927e+25 |  7.24189e+14 |   1.1144e-17 |            0 |            0 |  3.91231e+26 |  4.82061e+24 |  3.17514e+28 |               1 |     0.154052 |     0.822639 |  3.93611e-06 |    0.0137752 |   0.00952927 |            0 
    -4.38438 |  5.60168e+25 |  7.37593e+14 |  1.10757e-17 |            0 |            0 |  3.90907e+26 |  4.87482e+24 |  3.13463e+28 |               1 |     0.154095 |     0.822868 |  4.08168e-06 |    0.0136145 |   0.00941811 |            0 
    -4.37237 |   5.6343e+25 |  7.51241e+14 |  1.10079e-17 |            0 |            0 |   3.9058e+26 |  4.92962e+24 |  3.09462e+28 |               1 |     0.154138 |     0.823094 |  4.23261e-06 |    0.0134557 |   0.00930821 |            0 
    -4.36036 |  5.66711e+25 |   7.6514e+14 |  1.09405e-17 |            0 |            0 |  3.90252e+26 |    4.985e+24 |   3.0551e+28 |               1 |     0.154179 |     0.823318 |  4.38911e-06 |    0.0132986 |   0.00919957 |            0 
    -4.34835 |  5.70013e+25 |  7.79292e+14 |  1.08735e-17 |            0 |            0 |  3.89922e+26 |  5.04097e+24 |  3.01607e+28 |               1 |     0.154221 |     0.823539 |  4.55138e-06 |    0.0131434 |   0.00909216 |            0 
    -4.33634 |  5.73335e+25 |  7.93704e+14 |   1.0807e-17 |            0 |            0 |   3.8959e+26 |  5.09754e+24 |  2.97752e+28 |               1 |     0.154262 |     0.823758 |  4.71964e-06 |    0.0129899 |   0.00898599 |            0 
    -4.32432 |  5.76677e+25 |  8.08379e+14 |  1.07408e-17 |            0 |            0 |  3.89256e+26 |  5.15472e+24 |  2.93944e+28 |               1 |     0.154302 |     0.823974 |   4.8941e-06 |    0.0128381 |   0.00888102 |            0 
    -4.31231 |   5.8004e+25 |  8.23324e+14 |  1.06751e-17 |            0 |            0 |  3.88919e+26 |   5.2125e+24 |  2.90184e+28 |               1 |     0.154342 |     0.824187 |    5.075e-06 |    0.0126881 |   0.00877726 |            0 
     -4.3003 |  5.83424e+25 |  8.38542e+14 |  1.06099e-17 |            0 |            0 |  3.88581e+26 |   5.2709e+24 |  2.86469e+28 |               1 |     0.154382 |     0.824398 |  5.26256e-06 |    0.0125398 |   0.00867468 |            0 
    -4.28829 |  5.86829e+25 |   8.5404e+14 |   1.0545e-17 |            0 |            0 |   3.8824e+26 |  5.32992e+24 |  2.82801e+28 |               1 |     0.154421 |     0.824607 |  5.45704e-06 |    0.0123933 |   0.00857327 |            0 
    -4.27628 |  5.90254e+25 |  8.69821e+14 |  1.04805e-17 |            0 |            0 |  3.87898e+26 |  5.38957e+24 |  2.79178e+28 |               1 |     0.154459 |     0.824814 |   5.6587e-06 |    0.0122483 |   0.00847302 |            0 
    -4.26426 |  5.93701e+25 |  8.85892e+14 |  1.04165e-17 |            0 |            0 |  3.87553e+26 |  5.44986e+24 |  2.75599e+28 |               1 |     0.154498 |     0.825017 |  5.86778e-06 |    0.0121051 |   0.00837392 |            0 
    -4.25225 |  5.97168e+25 |  9.02257e+14 |  1.03529e-17 |            0 |            0 |  3.87207e+26 |  5.51078e+24 |  2.72065e+28 |               1 |     0.154535 |     0.825219 |  6.08458e-06 |    0.0119635 |   0.00827596 |            0 
    -4.24024 |  6.00657e+25 |  9.18921e+14 |  1.02896e-17 |            0 |            0 |  3.86858e+26 |  5.57235e+24 |  2.68574e+28 |               1 |     0.154573 |     0.825418 |  6.30936e-06 |    0.0118235 |   0.00817912 |            0 
    -4.22823 |  6.04168e+25 |  9.35889e+14 |  1.02268e-17 |            0 |            0 |  3.86507e+26 |  5.63457e+24 |  2.65126e+28 |               1 |      0.15461 |     0.825615 |  6.54243e-06 |    0.0116851 |   0.00808339 |            0 
    -4.21622 |    6.077e+25 |  9.53167e+14 |  1.01643e-17 |            0 |            0 |  3.86153e+26 |  5.69745e+24 |  2.61721e+28 |               1 |     0.154646 |      0.82581 |   6.7841e-06 |    0.0115483 |   0.00798875 |            0 
     -4.2042 |  6.11254e+25 |  9.70762e+14 |  1.01023e-17 |            0 |            0 |  3.85798e+26 |  5.76099e+24 |  2.58358e+28 |               1 |     0.154682 |     0.826003 |  7.03467e-06 |    0.0114131 |   0.00789521 |            0 
    -4.19219 |  6.14829e+25 |  9.88679e+14 |  1.00407e-17 |            0 |            0 |   3.8544e+26 |  5.82521e+24 |  2.55037e+28 |               1 |     0.154718 |     0.826193 |  7.29447e-06 |    0.0112794 |   0.00780273 |            0 
    -4.18018 |  6.18427e+25 |  1.00692e+15 |   9.9794e-18 |            0 |            0 |  3.85081e+26 |   5.8901e+24 |  2.51757e+28 |               1 |     0.154753 |     0.826381 |  7.56385e-06 |    0.0111473 |   0.00771132 |            0 
    -4.16817 |  6.22046e+25 |   1.0255e+15 |  9.91853e-18 |            0 |            0 |  3.84719e+26 |  5.95567e+24 |  2.48517e+28 |               1 |     0.154788 |     0.826567 |  7.84316e-06 |    0.0110166 |   0.00762096 |            0 
    -4.15616 |  6.25688e+25 |  1.04442e+15 |  9.85804e-18 |            0 |            0 |  3.84355e+26 |  6.02194e+24 |  2.45317e+28 |               1 |     0.154822 |     0.826751 |  8.13275e-06 |    0.0108875 |   0.00753164 |            0 
    -4.14414 |  6.29352e+25 |  1.06369e+15 |  9.79793e-18 |            0 |            0 |  3.83988e+26 |   6.0889e+24 |  2.42157e+28 |               1 |     0.154856 |     0.826932 |  8.43302e-06 |    0.0107599 |   0.00744334 |            0 
    -4.13213 |  6.33039e+25 |  1.08331e+15 |   9.7382e-18 |            0 |            0 |  3.83619e+26 |  6.15656e+24 |  2.39036e+28 |               1 |      0.15489 |     0.827112 |  8.74435e-06 |    0.0106337 |   0.00735607 |            0 
    -4.12012 |  6.36748e+25 |  1.10328e+15 |  9.67885e-18 |            0 |            0 |  3.83249e+26 |  6.22494e+24 |  2.35953e+28 |               1 |     0.154923 |     0.827289 |  9.06716e-06 |     0.010509 |   0.00726979 |            0 
    -4.10811 |   6.4048e+25 |  1.12363e+15 |  9.61988e-18 |            0 |            0 |  3.82875e+26 |  6.29403e+24 |  2.32909e+28 |               1 |     0.154956 |     0.827464 |  9.40185e-06 |    0.0103857 |   0.00718451 |            0 
     -4.0961 |  6.44235e+25 |  1.14434e+15 |  9.56127e-18 |            0 |            0 |    3.825e+26 |  6.36384e+24 |  2.29902e+28 |               1 |     0.154988 |     0.827638 |  9.74888e-06 |    0.0102639 |   0.00710022 |            0 
    -4.08408 |  6.48013e+25 |  1.16543e+15 |  9.50304e-18 |            0 |            0 |  3.82122e+26 |  6.43438e+24 |  2.26933e+28 |               1 |      0.15502 |     0.827809 |  1.01087e-05 |    0.0101434 |   0.00701689 |            0 
    -4.07207 |  6.51814e+25 |  1.18691e+15 |  9.44517e-18 |            0 |            0 |  3.81742e+26 |  6.50566e+24 |     2.24e+28 |               1 |     0.155052 |     0.827978 |  1.04818e-05 |    0.0100243 |   0.00693453 |            0 
    -4.06006 |  6.55638e+25 |  1.20878e+15 |  9.38766e-18 |            0 |            0 |   3.8136e+26 |  6.57768e+24 |  2.21104e+28 |               1 |     0.155083 |     0.828146 |  1.08686e-05 |   0.00990665 |   0.00685311 |            0 
    -4.04805 |  6.59486e+25 |  1.23105e+15 |  9.33051e-18 |            0 |            0 |  3.80975e+26 |  6.65045e+24 |  2.18243e+28 |               1 |     0.155114 |     0.828311 |  1.12696e-05 |   0.00979032 |   0.00677264 |            0 
    -4.03604 |  6.63357e+25 |  1.25373e+15 |  9.27373e-18 |            0 |            0 |  3.80588e+26 |  6.72398e+24 |  2.15418e+28 |               1 |     0.155145 |     0.828475 |  1.16854e-05 |   0.00967533 |   0.00669309 |            0 
    -4.02402 |  6.67252e+25 |  1.27682e+15 |   9.2173e-18 |            0 |            0 |  3.80198e+26 |  6.79827e+24 |  2.12628e+28 |               1 |     0.155175 |     0.828636 |  1.21166e-05 |   0.00956167 |   0.00661447 |            0 
    -4.01201 |  6.71171e+25 |  1.30034e+15 |  9.16122e-18 |            0 |            0 |  3.79806e+26 |  6.87333e+24 |  2.09873e+28 |               1 |     0.155205 |     0.828796 |  1.25636e-05 |   0.00944932 |   0.00653675 |            0 
          -4 |  6.75114e+25 |  1.32428e+15 |   9.1055e-18 |            0 |            0 |  3.79412e+26 |  6.94917e+24 |  2.07152e+28 |               1 |     0.155235 |     0.828954 |  1.30271e-05 |   0.00933827 |   0.00645993 |            0 
    -3.98799 |  6.79081e+25 |  1.34866e+15 |  9.05012e-18 |            0 |            0 |  3.79015e+26 |   7.0258e+24 |  2.04464e+28 |               1 |     0.155264 |      0.82911 |  1.35076e-05 |   0.00922851 |     0.006384 |            0 
    -3.97598 |  6.83072e+25 |  1.37349e+15 |  8.99509e-18 |            0 |            0 |  3.78616e+26 |  7.10321e+24 |   2.0181e+28 |               1 |     0.155293 |     0.829264 |  1.40059e-05 |   0.00912002 |   0.00630894 |            0 
    -3.96396 |  6.87088e+25 |  1.39877e+15 |  8.94041e-18 |            0 |            0 |  3.78215e+26 |  7.18142e+24 |  1.99189e+28 |               1 |     0.155321 |     0.829416 |  1.45224e-05 |   0.00901278 |   0.00623476 |            0 
    -3.95195 |  6.91128e+25 |  1.42451e+15 |  8.88607e-18 |            0 |            0 |  3.77811e+26 |  7.26044e+24 |  1.96601e+28 |               1 |      0.15535 |     0.829567 |  1.50581e-05 |   0.00890678 |   0.00616143 |            0 
    -3.93994 |  6.95193e+25 |  1.45073e+15 |  8.83207e-18 |            0 |            0 |  3.77404e+26 |  7.34028e+24 |  1.94044e+28 |               1 |     0.155378 |     0.829716 |  1.56134e-05 |   0.00880201 |   0.00608896 |            0 
    -3.92793 |  6.99283e+25 |  1.47742e+15 |   8.7784e-18 |            0 |            0 |  3.76995e+26 |  7.42093e+24 |   1.9152e+28 |               1 |     0.155405 |     0.829863 |  1.61892e-05 |   0.00869846 |   0.00601732 |            0 
    -3.91592 |  7.03398e+25 |   1.5046e+15 |  8.72507e-18 |            0 |            0 |  3.76584e+26 |  7.50241e+24 |  1.89026e+28 |               1 |     0.155432 |     0.830008 |  1.67861e-05 |    0.0085961 |   0.00594651 |            0 
     -3.9039 |  7.07537e+25 |  1.53228e+15 |  8.67208e-18 |            0 |            0 |   3.7617e+26 |  7.58472e+24 |  1.86564e+28 |               1 |     0.155459 |     0.830152 |  1.74051e-05 |   0.00849493 |   0.00587653 |            0 
    -3.89189 |  7.11703e+25 |  1.56046e+15 |  8.61941e-18 |            0 |            0 |  3.75753e+26 |  7.66788e+24 |  1.84132e+28 |               1 |     0.155486 |     0.830294 |  1.80468e-05 |   0.00839494 |   0.00580735 |            0 
    -3.87988 |  7.15893e+25 |  1.58916e+15 |  8.56707e-18 |            0 |            0 |  3.75334e+26 |  7.75189e+24 |  1.81731e+28 |               1 |     0.155512 |     0.830434 |  1.87122e-05 |    0.0082961 |   0.00573898 |            0 
    -3.86787 |   7.2011e+25 |  1.61838e+15 |  8.51506e-18 |            0 |            0 |  3.74912e+26 |  7.83675e+24 |  1.79359e+28 |               1 |     0.155538 |     0.830573 |   1.9402e-05 |   0.00819841 |   0.00567141 |            0 
    -3.85586 |  7.24352e+25 |  1.64814e+15 |  8.46338e-18 |            0 |            0 |  3.74488e+26 |  7.92248e+24 |  1.77017e+28 |               1 |     0.155564 |      0.83071 |  2.01173e-05 |   0.00810186 |   0.00560461 |            0 
    -3.84384 |   7.2862e+25 |  1.67844e+15 |  8.41201e-18 |            0 |            0 |  3.74061e+26 |  8.00908e+24 |  1.74704e+28 |               1 |     0.155589 |     0.830845 |  2.08588e-05 |   0.00800642 |   0.00553859 |            0 
    -3.83183 |  7.32913e+25 |  1.70929e+15 |  8.36097e-18 |            0 |            0 |  3.73632e+26 |  8.09656e+24 |   1.7242e+28 |               1 |     0.155614 |     0.830979 |  2.16277e-05 |    0.0079121 |   0.00547334 |            0 
    -3.81982 |  7.37234e+25 |   1.7407e+15 |  8.31024e-18 |            0 |            0 |    3.732e+26 |  8.18493e+24 |  1.70164e+28 |               1 |     0.155639 |     0.831111 |  2.24248e-05 |   0.00781887 |   0.00540885 |            0 
    -3.80781 |   7.4158e+25 |  1.77269e+15 |  8.25983e-18 |            0 |            0 |  3.72765e+26 |  8.27419e+24 |  1.67937e+28 |               1 |     0.155663 |     0.831242 |  2.32513e-05 |   0.00772673 |   0.00534511 |            0 
     -3.7958 |  7.45953e+25 |  1.80527e+15 |  8.20973e-18 |            0 |            0 |  3.72328e+26 |  8.36436e+24 |  1.65737e+28 |               1 |     0.155687 |     0.831371 |  2.41082e-05 |   0.00763565 |   0.00528211 |            0 
    -3.78378 |  7.50353e+25 |  1.83844e+15 |  8.15995e-18 |            0 |            0 |  3.71888e+26 |  8.45543e+24 |  1.63564e+28 |               1 |     0.155711 |     0.831498 |  2.49967e-05 |   0.00754564 |   0.00521984 |            0 
    -3.77177 |   7.5478e+25 |  1.87221e+15 |  8.11047e-18 |            0 |            0 |  3.71445e+26 |  8.54742e+24 |  1.61419e+28 |               1 |     0.155735 |     0.831624 |  2.59178e-05 |   0.00745667 |   0.00515829 |            0 
    -3.75976 |  7.59233e+25 |  1.90661e+15 |   8.0613e-18 |            0 |            0 |     3.71e+26 |  8.64034e+24 |    1.593e+28 |               1 |     0.155758 |     0.831749 |  2.68728e-05 |   0.00736874 |   0.00509747 |            0 
    -3.74775 |  7.63714e+25 |  1.94162e+15 |  8.01244e-18 |            0 |            0 |  3.70552e+26 |   8.7342e+24 |  1.57208e+28 |               1 |     0.155781 |     0.831872 |   2.7863e-05 |   0.00728184 |   0.00503735 |            0 
    -3.73574 |  7.68222e+25 |  1.97728e+15 |  7.96388e-18 |            0 |            0 |  3.70101e+26 |  8.82899e+24 |  1.55142e+28 |               1 |     0.155804 |     0.831993 |  2.88896e-05 |   0.00719594 |   0.00497793 |            0 
    -3.72372 |  7.72758e+25 |  2.01359e+15 |  7.91562e-18 |            0 |            0 |  3.69648e+26 |  8.92473e+24 |  1.53102e+28 |               1 |     0.155826 |     0.832113 |   2.9954e-05 |   0.00711105 |    0.0049192 |            0 
    -3.71171 |  7.77321e+25 |  2.05056e+15 |  7.86766e-18 |            0 |            0 |  3.69191e+26 |  9.02143e+24 |  1.51087e+28 |               1 |     0.155849 |     0.832232 |  3.10575e-05 |   0.00702714 |   0.00486116 |            0 
